16	3	5	3	0	3	1	8	6	0	0	0	2	0	0	0	1	0	6	3	2	1	0	0	0	11	1	10	0	0	0	2	4	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
17	2	4	1	0	2	0	6	2	0	0	0	1	0	0	0	0	0	2	2	0	0	0	0	0	8	1	2	0	0	0	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
18	3	5	3	0	3	1	6	6	0	0	0	2	0	0	0	1	0	4	1	2	1	0	0	0	8	1	8	0	0	0	2	4	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
19	2	4	1	0	2	0	7	2	0	0	0	1	0	0	0	0	0	3	3	0	0	0	0	0	10	1	3	0	0	0	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
20	4	8	6	0	4	4	2	16	0	0	0	4	0	0	0	0	1	2	0	4	8	0	0	0	4	12	4	0	0	0	0	8	1	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
21	2	4	1	0	2	0	7	2	0	0	0	1	0	0	0	0	0	3	3	0	0	0	0	0	10	1	3	0	0	0	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
22	3	5	3	0	3	1	6	6	0	0	0	2	0	0	0	1	0	4	1	2	1	0	0	0	5	1	8	0	0	0	2	4	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
23	3	5	3	0	3	1	6	6	0	0	0	2	0	0	0	1	0	4	1	2	1	0	0	0	5	1	8	0	0	0	2	4	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
24	2	4	1	0	2	0	7	2	0	0	0	1	0	0	0	0	0	3	3	0	0	0	0	0	9	1	3	0	0	0	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
25	4	8	6	0	4	4	2	16	0	0	0	4	0	0	0	0	1	2	0	4	8	0	0	0	2	12	4	0	0	0	0	8	1	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
26	2	4	1	0	2	0	7	2	0	0	0	1	0	0	0	0	0	3	3	0	0	0	0	0	9	1	3	0	0	0	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
27	2	5	1	0	4	0	9	3	0	0	0	1	0	0	0	1	0	11	5	1	0	0	0	0	17	2	5	0	0	0	2	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
28	2	5	1	0	4	0	10	3	0	0	0	1	0	0	0	1	0	12	6	1	0	0	0	0	18	2	6	0	0	0	2	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
29	2	5	1	0	4	0	8	3	0	0	0	1	0	0	0	1	0	9	3	1	0	0	0	0	12	2	4	0	0	0	2	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
30	2	4	1	0	2	0	6	2	0	0	0	1	0	0	0	0	0	2	2	0	0	0	0	0	8	1	2	0	0	0	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
31	2	5	1	0	4	0	10	3	0	0	0	1	0	0	0	1	0	11	6	1	0	0	0	0	16	2	6	0	0	0	2	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
32	4	9	6	0	6	4	6	19	0	0	0	4	0	0	0	1	1	8	3	8	11	0	0	0	12	16	14	0	0	0	0	10	2	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
33	2	4	1	0	2	0	8	2	0	0	0	1	0	0	0	0	0	4	5	0	0	0	0	0	15	1	4	0	0	0	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
34	3	6	3	0	4	1	11	8	0	0	0	2	0	0	0	1	0	11	5	3	2	0	0	0	16	4	14	0	0	0	2	5	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
35	3	5	3	0	3	1	10	6	0	0	0	2	0	0	0	1	0	8	5	2	1	0	0	0	17	1	12	0	0	0	2	4	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
36	2	4	1	0	2	0	6	2	0	0	0	1	0	0	0	0	0	2	2	0	0	0	0	0	8	1	2	0	0	0	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
37	3	5	3	0	3	1	6	6	0	0	0	2	0	0	0	1	0	4	1	2	1	0	0	0	5	1	8	0	0	0	2	4	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
38	3	5	3	0	3	1	6	6	0	0	0	2	0	0	0	1	0	4	1	2	1	0	0	0	5	1	8	0	0	0	2	4	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
39	2	4	1	0	2	0	7	2	0	0	0	1	0	0	0	0	0	3	3	0	0	0	0	0	14	1	3	0	0	0	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
40	2	5	1	0	4	0	8	3	0	0	0	1	0	0	0	1	0	9	3	1	0	0	0	0	12	2	4	0	0	0	2	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
41	3	5	3	0	3	1	6	6	0	0	0	2	0	0	0	1	0	4	1	2	1	0	0	0	5	1	8	0	0	0	2	4	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
42	3	5	3	0	3	1	6	6	0	0	0	2	0	0	0	1	0	4	1	2	1	0	0	0	5	1	8	0	0	0	2	4	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
43	2	4	1	0	2	0	6	2	0	0	0	1	0	0	0	0	0	2	2	0	0	0	0	0	8	1	2	0	0	0	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
44	3	6	3	0	4	1	10	8	0	0	0	2	0	0	0	1	0	9	7	3	2	0	0	0	7	4	16	0	0	0	2	5	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
45	3	6	3	0	4	1	10	8	0	0	0	2	0	0	0	1	0	9	7	3	2	0	0	0	7	4	16	0	0	0	2	5	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
46	2	4	1	0	2	0	6	2	0	0	0	1	0	0	0	0	0	2	2	0	0	0	0	0	14	1	2	0	0	0	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
47	4	9	6	0	6	4	5	19	0	0	0	4	0	0	0	1	1	8	3	8	11	0	0	0	14	16	13	0	0	0	0	10	1	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
48	2	5	1	0	4	0	9	3	0	0	0	1	0	0	0	1	0	11	5	1	0	0	0	0	16	2	5	0	0	0	2	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
49	2	5	1	0	4	0	10	3	0	0	0	1	0	0	0	1	0	12	6	1	0	0	0	0	19	2	6	0	0	0	2	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
50	3	5	3	0	3	1	6	6	0	0	0	2	0	0	0	1	0	4	1	2	1	0	0	0	8	1	8	0	0	0	2	4	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
51	3	5	3	0	3	1	6	6	0	0	0	2	0	0	0	1	0	4	1	2	1	0	0	0	8	1	8	0	0	0	2	4	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
52	3	6	3	0	6	1	11	8	0	0	0	2	0	0	0	4	0	20	6	6	2	0	0	0	20	1	16	0	0	0	2	6	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
53	2	4	1	0	2	0	7	2	0	0	0	1	0	0	0	0	0	3	3	0	0	0	0	0	9	1	3	0	0	0	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
54	3	7	3	0	6	1	12	10	0	0	0	2	0	0	0	2	0	16	6	6	3	0	0	0	14	7	18	0	0	0	2	6	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
55	3	7	3	0	6	1	11	10	0	0	0	2	0	0	0	2	0	16	6	6	3	0	0	0	13	7	18	0	0	0	2	6	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
56	4	8	6	0	4	4	4	16	0	0	0	4	0	0	0	0	1	4	0	4	8	0	0	0	8	12	8	0	0	0	0	8	2	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
57	2	4	1	0	2	0	7	2	0	0	0	1	0	0	0	0	0	3	3	0	0	0	0	0	11	1	3	0	0	0	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
58	3	6	3	0	4	1	8	8	0	0	0	2	0	0	0	1	0	7	2	3	2	0	0	0	7	4	12	0	0	0	2	5	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
59	3	6	3	0	4	1	8	8	0	0	0	2	0	0	0	1	0	7	2	3	2	0	0	0	7	4	12	0	0	0	2	5	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
60	2	4	1	0	2	0	7	2	0	0	0	1	0	0	0	0	0	3	3	0	0	0	0	0	12	1	3	0	0	0	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
61	2	4	1	0	2	0	6	2	0	0	0	1	0	0	0	0	0	2	2	0	0	0	0	0	11	1	2	0	0	0	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
62	2	4	1	0	2	0	7	2	0	0	0	1	0	0	0	0	0	3	3	0	0	0	0	0	11	1	3	0	0	0	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
63	4	8	6	0	4	4	2	16	0	0	0	4	0	0	0	0	1	2	0	4	8	0	0	0	6	12	4	0	0	0	0	8	1	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
64	2	4	1	0	2	0	7	2	0	0	0	1	0	0	0	0	0	3	3	0	0	0	0	0	11	1	3	0	0	0	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
65	3	6	3	0	4	1	7	8	0	0	0	2	0	0	0	1	0	6	1	3	2	0	0	0	4	4	10	0	0	0	2	5	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
66	3	6	3	0	4	1	7	8	0	0	0	2	0	0	0	1	0	6	1	3	2	0	0	0	4	4	10	0	0	0	2	5	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
67	2	4	1	0	2	0	7	2	0	0	0	1	0	0	0	0	0	3	3	0	0	0	0	0	14	1	3	0	0	0	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
68	2	4	1	0	2	0	6	2	0	0	0	1	0	0	0	0	0	2	2	0	0	0	0	0	11	1	2	0	0	0	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
69	2	4	1	0	2	0	7	2	0	0	0	1	0	0	0	0	0	3	3	0	0	0	0	0	15	1	3	0	0	0	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
70	4	8	6	0	6	4	13	20	0	0	0	2	0	0	0	2	1	14	7	14	16	0	0	0	17	16	35	0	0	0	4	4	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
71	3	6	3	0	4	1	11	10	0	0	0	1	0	0	0	1	0	11	6	5	4	0	0	0	18	7	18	0	0	0	2	3	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
72	3	7	3	0	5	1	13	12	0	0	0	1	0	0	0	1	0	10	8	8	5	0	0	0	21	13	22	0	0	0	4	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
73	4	7	6	0	4	4	10	17	0	0	0	2	0	0	0	1	1	6	3	8	13	0	0	0	16	11	26	0	0	0	3	4	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
74	2	4	1	0	2	0	6	2	0	0	0	1	0	0	0	0	0	2	2	0	0	0	0	0	8	1	2	0	0	0	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
75	3	5	3	0	3	1	6	6	0	0	0	2	0	0	0	1	0	4	1	2	1	0	0	0	5	1	8	0	0	0	2	4	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
76	3	5	3	0	3	1	6	6	0	0	0	2	0	0	0	1	0	4	1	2	1	0	0	0	5	1	8	0	0	0	2	4	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
77	3	7	3	0	6	1	12	10	0	0	0	2	0	0	0	2	0	16	6	6	3	0	0	0	14	7	18	0	0	0	2	6	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
78	3	7	3	0	6	1	11	10	0	0	0	2	0	0	0	2	0	16	6	6	3	0	0	0	12	7	18	0	0	0	2	6	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
79	4	10	6	0	8	4	8	22	0	0	0	4	0	0	0	2	1	15	6	12	14	0	0	0	14	21	22	0	0	0	0	12	1	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
80	3	6	3	0	4	1	11	10	0	0	0	1	0	0	0	1	0	11	6	5	4	0	0	0	19	7	18	0	0	0	2	3	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
81	2	5	1	0	4	0	10	3	0	0	0	1	0	0	0	1	0	13	6	1	0	0	0	0	18	2	6	0	0	0	2	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
82	3	5	3	0	3	1	6	6	0	0	0	2	0	0	0	1	0	4	1	2	1	0	0	0	5	1	8	0	0	0	2	4	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
83	3	5	3	0	3	1	6	6	0	0	0	2	0	0	0	1	0	4	1	2	1	0	0	0	5	1	8	0	0	0	2	4	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
84	2	4	1	0	2	0	7	2	0	0	0	1	0	0	0	0	0	3	3	0	0	0	0	0	9	1	3	0	0	0	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
85	2	4	1	0	2	0	8	2	0	0	0	1	0	0	0	0	0	4	4	0	0	0	0	0	13	1	4	0	0	0	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
86	4	8	6	0	4	4	4	16	0	0	0	4	0	0	0	0	1	4	0	4	8	0	0	0	10	12	8	0	0	0	0	8	2	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
87	2	4	1	0	2	0	8	2	0	0	0	1	0	0	0	0	0	4	4	0	0	0	0	0	13	1	4	0	0	0	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
88	2	5	1	0	4	0	12	3	0	0	0	1	0	0	0	1	0	16	12	1	0	0	0	0	22	2	6	0	0	0	2	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
89	2	4	1	0	2	0	9	2	0	0	0	1	0	0	0	0	0	5	7	0	0	0	0	0	17	1	3	0	0	0	2	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
